lat,lon,temp,relativehumid,SeaLevelPessure,rain,Wind10m,wind925,wind850,wind700,wind500,wind200,cloudlow,cloudmed,cloudhigh,time
13.84,100.836,29.58,79.74,1008.44,3.8,5.05,11.05,5.64,2.4,6.89,7.49,76.88,33.38,11.38,2018-05-15T00:00:00+07:00
13.84,100.836,30.16,73.92,1007.24,5.9,5.35,9.21,5.84,3.81,6.04,11.5,61.88,7.5,7.25,2018-05-16T00:00:00+07:00
13.84,100.836,22.25,81.97,1020.08,0,7.5,18.86,10.41,6.01,3.51,16.69,49.5,0,0,2018-05-17T00:00:00+07:00
13.84,100.836,22.91,82.26,1015.86,0,3.54,8.57,7.26,5.83,3.41,8.2,27.5,0,0,2018-05-18T00:00:00+07:00
13.84,100.836,24.81,82.53,1012.44,0,3.48,6.12,6.89,6.96,5.52,7.68,38.75,0,0,2018-05-19T00:00:00+07:00
13.84,100.836,26.14,83.69,1012.62,9.4,3.91,9.68,9.62,10.23,11.22,13.86,45.75,25.75,0.25,2018-05-20T00:00:00+07:00
13.84,100.836,26.05,82.85,1013.5,0.1,6.9,10.18,11.62,11.89,11.41,15.33,0,0,0,2018-05-21T00:00:00+07:00
13.84,100.836,23.33,79.81,1014.69,0,5.18,19.93,15.85,15.47,5.09,15.91,27,25,3.75,2018-05-22T00:00:00+07:00
13.84,100.836,20.74,78.68,1015.51,0,7.36,17.57,15.02,10.27,8.34,9.53,55.25,2.5,0.25,2018-05-23T00:00:00+07:00
13.84,100.836,20.33,80.06,1014.73,0,5.47,15.51,10.18,6.99,6.48,14.51,61.75,56,0,2018-05-24T00:00:00+07:00
13.84,100.836,21.43,79.47,1015.71,0.1,5.51,13.34,6.75,5.41,5.38,11.82,44.25,53.25,0,2018-05-25T00:00:00+07:00
13.84,100.836,22,77.75,1016.45,0,5.06,14.42,8.11,8.48,4.12,9.85,6.5,0,0,2018-05-26T00:00:00+07:00
13.84,100.836,22.31,81.64,1016.57,0,5.57,14.27,9.02,6.29,2.98,10.97,30.25,0,0,2018-05-27T00:00:00+07:00
13.84,100.836,21.67,78.75,1015.9,0,6.26,17.46,9.41,4.62,5.83,8.79,7.5,0,0,2018-05-28T00:00:00+07:00
13.84,100.836,20.74,76.51,1014.43,0,5.72,13.59,6.73,3.27,7.57,9.58,21.5,0,0,2018-05-29T00:00:00+07:00
13.84,100.836,21.65,78.65,1014.17,0,4.06,9.84,6.79,2.86,6.27,11.82,26.75,0,0,2018-05-30T00:00:00+07:00
13.84,100.836,23.26,76.96,1015.55,0,3.76,7.91,7.74,5.9,6.35,9.97,28,1.75,0,2018-05-31T00:00:00+07:00
13.84,100.836,22.44,78.64,1016.42,0,6.47,17.99,10.16,7.07,7.4,11.93,17.5,0,0,2018-06-01T00:00:00+07:00
13.866,100.65,33.24,52.98,1008.12,0.7,5.57,10.35,9.01,6.58,6.14,6.62,44.38,41.69,34.69,2018-05-07T00:00:00+07:00
13.866,100.65,32.96,61.01,1006.91,0,5.74,11.86,5.52,7.23,4.59,5,58.04,26.54,7.38,2018-05-08T00:00:00+07:00
13.866,100.65,32.61,61.64,1007.57,1.1,5.16,12.98,6.42,3.52,9.25,4.72,44.67,26.46,2.33,2018-05-09T00:00:00+07:00
13.866,100.65,27.94,82.92,1008.96,28.7,4.6,9.25,5.33,2.84,8.37,5.28,68.13,23,63.13,2018-05-10T00:00:00+07:00
13.866,100.65,28.84,85.43,1008.77,10.7,5.18,9.11,5.93,4.08,9.36,5.33,78,38.75,71.38,2018-05-11T00:00:00+07:00
13.866,100.65,30.63,68.5,1008.91,1.1,4.44,10.26,8.19,9.79,7.85,9.82,50.38,1.38,41.63,2018-05-12T00:00:00+07:00
13.866,100.65,30.88,67.15,1009.01,0.1,5.02,8.95,7.58,8.14,6.08,9.38,42.63,8.63,13.75,2018-05-13T00:00:00+07:00
13.866,100.65,30.22,75.9,1009.01,5.6,4.03,10.23,5.59,6.86,7.01,7.74,74.88,22.13,26.75,2018-05-14T00:00:00+07:00
13.866,100.65,29.66,78.34,1008.42,4.5,4.78,10.38,5.01,3.08,6.48,6.55,73.13,39.38,11.63,2018-05-15T00:00:00+07:00
13.866,100.65,30.25,75.01,1007.18,6.9,4.5,10.14,5.4,3.15,6.36,10.53,73.25,3.75,10,2018-05-16T00:00:00+07:00
13.866,100.65,22.25,81.97,1020.08,0,7.5,18.86,10.41,6.01,3.51,16.69,49.5,0,0,2018-05-17T00:00:00+07:00
13.866,100.65,22.91,82.26,1015.86,0,3.54,8.57,7.26,5.83,3.41,8.2,27.5,0,0,2018-05-18T00:00:00+07:00
13.866,100.65,24.81,82.53,1012.44,0,3.48,6.12,6.89,6.96,5.52,7.68,38.75,0,0,2018-05-19T00:00:00+07:00
13.866,100.65,26.14,83.69,1012.62,9.4,3.91,9.68,9.62,10.23,11.22,13.86,45.75,25.75,0.25,2018-05-20T00:00:00+07:00
13.866,100.65,26.05,82.85,1013.5,0.1,6.9,10.18,11.62,11.89,11.41,15.33,0,0,0,2018-05-21T00:00:00+07:00
13.866,100.65,23.33,79.81,1014.69,0,5.18,19.93,15.85,15.47,5.09,15.91,27,25,3.75,2018-05-22T00:00:00+07:00
13.866,100.65,20.74,78.68,1015.51,0,7.36,17.57,15.02,10.27,8.34,9.53,55.25,2.5,0.25,2018-05-23T00:00:00+07:00
13.866,100.65,20.33,80.06,1014.73,0,5.47,15.51,10.18,6.99,6.48,14.51,61.75,56,0,2018-05-24T00:00:00+07:00
13.866,100.65,21.43,79.47,1015.71,0.1,5.51,13.34,6.75,5.41,5.38,11.82,44.25,53.25,0,2018-05-25T00:00:00+07:00
13.866,100.65,22,77.75,1016.45,0,5.06,14.42,8.11,8.48,4.12,9.85,6.5,0,0,2018-05-26T00:00:00+07:00
13.866,100.65,22.31,81.64,1016.57,0,5.57,14.27,9.02,6.29,2.98,10.97,30.25,0,0,2018-05-27T00:00:00+07:00
13.866,100.65,21.67,78.75,1015.9,0,6.26,17.46,9.41,4.62,5.83,8.79,7.5,0,0,2018-05-28T00:00:00+07:00
13.866,100.65,20.74,76.51,1014.43,0,5.72,13.59,6.73,3.27,7.57,9.58,21.5,0,0,2018-05-29T00:00:00+07:00
13.866,100.65,21.65,78.65,1014.17,0,4.06,9.84,6.79,2.86,6.27,11.82,26.75,0,0,2018-05-30T00:00:00+07:00
13.866,100.65,23.26,76.96,1015.55,0,3.76,7.91,7.74,5.9,6.35,9.97,28,1.75,0,2018-05-31T00:00:00+07:00
13.866,100.65,22.44,78.64,1016.42,0,6.47,17.99,10.16,7.07,7.4,11.93,17.5,0,0,2018-06-01T00:00:00+07:00
13.808,100.65,33.09,54.16,1008.19,6.6,5.34,9.53,7.87,7.37,5.21,5.34,48,42.44,35.69,2018-05-07T00:00:00+07:00
13.808,100.65,32.76,62.56,1006.95,0.5,6.03,11.95,4.9,6.78,4.4,5.14,67.42,32.96,8.17,2018-05-08T00:00:00+07:00
13.808,100.65,33.29,57.82,1007.59,2.8,5.49,12.72,5.85,3.32,9.25,4.6,46.96,30.63,1.96,2018-05-09T00:00:00+07:00
13.808,100.65,27.94,82.92,1008.96,28.7,4.6,9.25,5.33,2.84,8.37,5.28,68.13,23,63.13,2018-05-10T00:00:00+07:00
13.808,100.65,28.84,85.43,1008.77,10.7,5.18,9.11,5.93,4.08,9.36,5.33,78,38.75,71.38,2018-05-11T00:00:00+07:00
13.808,100.65,30.63,68.5,1008.91,1.1,4.44,10.26,8.19,9.79,7.85,9.82,50.38,1.38,41.63,2018-05-12T00:00:00+07:00
13.808,100.65,30.88,67.15,1009.01,0.1,5.02,8.95,7.58,8.14,6.08,9.38,42.63,8.63,13.75,2018-05-13T00:00:00+07:00
13.808,100.65,30.22,75.9,1009.01,5.6,4.03,10.23,5.59,6.86,7.01,7.74,74.88,22.13,26.75,2018-05-14T00:00:00+07:00
13.808,100.65,29.66,78.34,1008.42,4.5,4.78,10.38,5.01,3.08,6.48,6.55,73.13,39.38,11.63,2018-05-15T00:00:00+07:00
13.808,100.65,30.25,75.01,1007.18,6.9,4.5,10.14,5.4,3.15,6.36,10.53,73.25,3.75,10,2018-05-16T00:00:00+07:00
13.808,100.65,22.25,81.97,1020.08,0,7.5,18.86,10.41,6.01,3.51,16.69,49.5,0,0,2018-05-17T00:00:00+07:00
13.808,100.65,22.91,82.26,1015.86,0,3.54,8.57,7.26,5.83,3.41,8.2,27.5,0,0,2018-05-18T00:00:00+07:00
13.808,100.65,24.81,82.53,1012.44,0,3.48,6.12,6.89,6.96,5.52,7.68,38.75,0,0,2018-05-19T00:00:00+07:00
13.808,100.65,26.14,83.69,1012.62,9.4,3.91,9.68,9.62,10.23,11.22,13.86,45.75,25.75,0.25,2018-05-20T00:00:00+07:00
13.808,100.65,26.05,82.85,1013.5,0.1,6.9,10.18,11.62,11.89,11.41,15.33,0,0,0,2018-05-21T00:00:00+07:00
13.808,100.65,23.33,79.81,1014.69,0,5.18,19.93,15.85,15.47,5.09,15.91,27,25,3.75,2018-05-22T00:00:00+07:00
13.808,100.65,20.74,78.68,1015.51,0,7.36,17.57,15.02,10.27,8.34,9.53,55.25,2.5,0.25,2018-05-23T00:00:00+07:00
13.808,100.65,20.33,80.06,1014.73,0,5.47,15.51,10.18,6.99,6.48,14.51,61.75,56,0,2018-05-24T00:00:00+07:00
13.808,100.65,21.43,79.47,1015.71,0.1,5.51,13.34,6.75,5.41,5.38,11.82,44.25,53.25,0,2018-05-25T00:00:00+07:00
13.808,100.65,22,77.75,1016.45,0,5.06,14.42,8.11,8.48,4.12,9.85,6.5,0,0,2018-05-26T00:00:00+07:00
13.808,100.65,22.31,81.64,1016.57,0,5.57,14.27,9.02,6.29,2.98,10.97,30.25,0,0,2018-05-27T00:00:00+07:00
13.808,100.65,21.67,78.75,1015.9,0,6.26,17.46,9.41,4.62,5.83,8.79,7.5,0,0,2018-05-28T00:00:00+07:00
13.808,100.65,20.74,76.51,1014.43,0,5.72,13.59,6.73,3.27,7.57,9.58,21.5,0,0,2018-05-29T00:00:00+07:00
13.808,100.65,21.65,78.65,1014.17,0,4.06,9.84,6.79,2.86,6.27,11.82,26.75,0,0,2018-05-30T00:00:00+07:00
13.808,100.65,23.26,76.96,1015.55,0,3.76,7.91,7.74,5.9,6.35,9.97,28,1.75,0,2018-05-31T00:00:00+07:00
13.808,100.65,22.44,78.64,1016.42,0,6.47,17.99,10.16,7.07,7.4,11.93,17.5,0,0,2018-06-01T00:00:00+07:00
13.728,100.815,31.98,61.55,1008.4,0,6.19,11,8.86,6.3,5.28,4.24,39.25,24.69,35.81,2018-05-07T00:00:00+07:00
13.728,100.815,31.65,70.24,1007.12,1.7,6.5,12.1,5.79,7.34,3.91,6.21,64.88,25.33,11.29,2018-05-08T00:00:00+07:00
13.728,100.815,31.58,69.67,1007.74,0.7,6,11.58,4.74,3.86,8.59,4.21,38.42,9.79,0.46,2018-05-09T00:00:00+07:00
13.728,100.815,27.36,87.27,1009.08,35.8,2.95,9.13,6.98,2.61,7.18,3.95,78.88,31.38,68.5,2018-05-10T00:00:00+07:00
13.728,100.815,28.02,91.12,1008.91,18.9,6.48,10.3,5.57,4.67,9.48,7.14,83.88,23.63,75,2018-05-11T00:00:00+07:00
13.728,100.815,29.86,74.5,1009.05,1,4.99,10.86,7.17,8.56,6.77,8.93,44.88,3.38,31.63,2018-05-12T00:00:00+07:00
13.728,100.815,30.26,71.96,1009.12,0,5.08,9.1,7.52,8.49,7.47,8,43.25,6.63,11.25,2018-05-13T00:00:00+07:00
13.728,100.815,30.06,78.02,1009.1,3.7,5.76,9.4,5.58,6.85,6.65,6.61,72.88,29.75,23.88,2018-05-14T00:00:00+07:00
13.728,100.815,29.32,82.35,1008.55,3.6,5.07,10.47,4.49,2.44,6.55,8.58,84.63,31.5,6.13,2018-05-15T00:00:00+07:00
13.728,100.815,30.19,75.14,1007.24,4.6,6.18,8.8,5.7,4.68,6.31,12.21,62,0,5.75,2018-05-16T00:00:00+07:00
13.728,100.815,22.25,81.97,1020.08,0,7.5,18.86,10.41,6.01,3.51,16.69,49.5,0,0,2018-05-17T00:00:00+07:00
13.728,100.815,22.91,82.26,1015.86,0,3.54,8.57,7.26,5.83,3.41,8.2,27.5,0,0,2018-05-18T00:00:00+07:00
13.728,100.815,24.81,82.53,1012.44,0,3.48,6.12,6.89,6.96,5.52,7.68,38.75,0,0,2018-05-19T00:00:00+07:00
13.728,100.815,26.14,83.69,1012.62,9.4,3.91,9.68,9.62,10.23,11.22,13.86,45.75,25.75,0.25,2018-05-20T00:00:00+07:00
13.728,100.815,26.05,82.85,1013.5,0.1,6.9,10.18,11.62,11.89,11.41,15.33,0,0,0,2018-05-21T00:00:00+07:00
13.728,100.815,23.33,79.81,1014.69,0,5.18,19.93,15.85,15.47,5.09,15.91,27,25,3.75,2018-05-22T00:00:00+07:00
13.728,100.815,20.74,78.68,1015.51,0,7.36,17.57,15.02,10.27,8.34,9.53,55.25,2.5,0.25,2018-05-23T00:00:00+07:00
13.728,100.815,20.33,80.06,1014.73,0,5.47,15.51,10.18,6.99,6.48,14.51,61.75,56,0,2018-05-24T00:00:00+07:00
13.728,100.815,21.43,79.47,1015.71,0.1,5.51,13.34,6.75,5.41,5.38,11.82,44.25,53.25,0,2018-05-25T00:00:00+07:00
13.728,100.815,22,77.75,1016.45,0,5.06,14.42,8.11,8.48,4.12,9.85,6.5,0,0,2018-05-26T00:00:00+07:00
13.728,100.815,22.31,81.64,1016.57,0,5.57,14.27,9.02,6.29,2.98,10.97,30.25,0,0,2018-05-27T00:00:00+07:00
13.728,100.815,21.67,78.75,1015.9,0,6.26,17.46,9.41,4.62,5.83,8.79,7.5,0,0,2018-05-28T00:00:00+07:00
13.728,100.815,20.74,76.51,1014.43,0,5.72,13.59,6.73,3.27,7.57,9.58,21.5,0,0,2018-05-29T00:00:00+07:00
13.728,100.815,21.65,78.65,1014.17,0,4.06,9.84,6.79,2.86,6.27,11.82,26.75,0,0,2018-05-30T00:00:00+07:00
13.728,100.815,23.26,76.96,1015.55,0,3.76,7.91,7.74,5.9,6.35,9.97,28,1.75,0,2018-05-31T00:00:00+07:00
13.728,100.815,22.44,78.64,1016.42,0,6.47,17.99,10.16,7.07,7.4,11.93,17.5,0,0,2018-06-01T00:00:00+07:00
13.736,100.855,31.63,63.43,1008.41,0.1,5.29,11.2,9.12,8.18,5.07,4.15,31.63,25.5,35.56,2018-05-07T00:00:00+07:00
13.736,100.855,31.37,71.77,1007.1,0,6.15,11.71,4.86,7.05,4.15,6.21,63.21,20.71,5.67,2018-05-08T00:00:00+07:00
13.736,100.855,31.58,69.67,1007.74,0.7,6,11.58,4.74,3.86,8.59,4.21,38.42,9.79,0.46,2018-05-09T00:00:00+07:00
13.736,100.855,27.36,87.27,1009.08,35.8,2.95,9.13,6.98,2.61,7.18,3.95,78.88,31.38,68.5,2018-05-10T00:00:00+07:00
13.736,100.855,28.02,91.12,1008.91,18.9,6.48,10.3,5.57,4.67,9.48,7.14,83.88,23.63,75,2018-05-11T00:00:00+07:00
13.736,100.855,29.86,74.5,1009.05,1,4.99,10.86,7.17,8.56,6.77,8.93,44.88,3.38,31.63,2018-05-12T00:00:00+07:00
13.736,100.855,30.26,71.96,1009.12,0,5.08,9.1,7.52,8.49,7.47,8,43.25,6.63,11.25,2018-05-13T00:00:00+07:00
13.736,100.855,30.06,78.02,1009.1,3.7,5.76,9.4,5.58,6.85,6.65,6.61,72.88,29.75,23.88,2018-05-14T00:00:00+07:00
13.736,100.855,29.32,82.35,1008.55,3.6,5.07,10.47,4.49,2.44,6.55,8.58,84.63,31.5,6.13,2018-05-15T00:00:00+07:00
13.736,100.855,30.19,75.14,1007.24,4.6,6.18,8.8,5.7,4.68,6.31,12.21,62,0,5.75,2018-05-16T00:00:00+07:00
13.736,100.855,21.94,81.54,1020.08,0,7.7,19.26,10.57,6.04,3.83,16.56,43,0,0,2018-05-17T00:00:00+07:00
13.736,100.855,22.77,82.47,1015.87,0,3.7,8.76,6.97,5.48,3.1,8.34,41.75,0,0,2018-05-18T00:00:00+07:00
13.736,100.855,24.82,81.6,1012.49,0,3.4,6.17,6.61,6.85,5.72,8.39,42,0,0,2018-05-19T00:00:00+07:00
13.736,100.855,26.05,83.28,1012.63,19.5,4.23,8.97,8.99,9.93,11.56,13.71,39.25,23.25,0,2018-05-20T00:00:00+07:00
13.736,100.855,25.77,82.08,1013.59,0,6.68,11.03,11.95,11.77,12.56,15.39,0,0,0,2018-05-21T00:00:00+07:00
13.736,100.855,22.83,79.57,1014.73,0,5.65,21.2,16.07,15.33,5.19,16.1,33,19,3.75,2018-05-22T00:00:00+07:00
13.736,100.855,20.47,77.33,1015.5,0,7.6,18.1,16.88,9.98,7.87,9.66,53.75,5,1,2018-05-23T00:00:00+07:00
13.736,100.855,20.08,80.01,1014.7,0,5.78,16.73,10.66,6.95,6.49,14.64,61.5,46,0,2018-05-24T00:00:00+07:00
13.736,100.855,21.18,79.13,1015.65,0.1,6.63,13.76,6.23,5.36,5.21,12.38,34.25,41.25,0,2018-05-25T00:00:00+07:00
13.736,100.855,21.7,78.12,1016.45,0,5.22,15.3,8.05,8.71,3.86,9.65,17.25,0,0,2018-05-26T00:00:00+07:00
13.736,100.855,22.08,80.31,1016.54,0,5.94,14.15,9.02,6.07,3.06,11.14,29.75,0,0,2018-05-27T00:00:00+07:00
13.736,100.855,21.34,77.93,1015.85,0,6.52,17.81,9.03,5.14,5.57,9.04,12.25,0,0,2018-05-28T00:00:00+07:00
13.736,100.855,20.46,76.91,1014.41,0,5.83,14.24,6.7,3.54,7.56,9.4,18.5,0,0,2018-05-29T00:00:00+07:00
13.736,100.855,21.5,78.26,1014.18,0,4.75,10.13,5.95,2.75,6.37,12,21.25,11,0,2018-05-30T00:00:00+07:00
13.736,100.855,23.11,76.22,1015.63,0,3.94,8.38,7.67,5.79,6.51,10.07,31.75,0,0,2018-05-31T00:00:00+07:00
13.736,100.855,22.16,77.73,1016.41,0,8.43,18.92,10.6,6.64,7,12.41,19,0,0,2018-06-01T00:00:00+07:00
13.726,100.628,32.86,55.72,1008.32,0,5.48,9.04,8.75,6.11,5.65,4.23,49,35.94,33.94,2018-05-07T00:00:00+07:00
13.726,100.628,32.61,63.24,1007.03,0.1,5.75,12.44,6.04,6.09,4.81,4.65,67.13,31.33,9.38,2018-05-08T00:00:00+07:00
13.726,100.628,33.04,59.79,1007.69,5.3,5.36,12.79,5.87,2.86,9.45,4.66,50.42,33,2.33,2018-05-09T00:00:00+07:00
13.726,100.628,29.92,74.3,1009.02,19.5,3.84,9.5,6.12,2.21,8.41,5.63,80.75,29.75,61.5,2018-05-10T00:00:00+07:00
13.726,100.628,28.99,82.98,1008.82,31,5.32,8.8,5.37,5.24,9.64,5.15,84.63,45.5,71.38,2018-05-11T00:00:00+07:00
13.726,100.628,31.09,65.96,1009.04,0.6,4.6,10.22,7.75,9.57,8.16,10,47.75,5.75,42.63,2018-05-12T00:00:00+07:00
13.726,100.628,31.16,65.93,1009.14,0.1,4.5,8.8,8.77,9.25,6.28,9.54,35.88,5.25,15,2018-05-13T00:00:00+07:00
13.726,100.628,30.72,72.69,1009.05,5.9,4.66,10.39,4.99,6.97,6.27,7.66,80.5,25.38,16.63,2018-05-14T00:00:00+07:00
13.726,100.628,29.83,77.03,1008.53,16.9,4.82,9.57,5.3,3.2,5.84,6.89,80.5,35.63,11.25,2018-05-15T00:00:00+07:00
13.726,100.628,30.64,72.57,1007.23,9.9,5.59,9.8,4.61,2.39,6.18,10.55,75.38,10.38,9.63,2018-05-16T00:00:00+07:00
13.726,100.628,22.25,81.97,1020.08,0,7.5,18.86,10.41,6.01,3.51,16.69,49.5,0,0,2018-05-17T00:00:00+07:00
13.726,100.628,22.91,82.26,1015.86,0,3.54,8.57,7.26,5.83,3.41,8.2,27.5,0,0,2018-05-18T00:00:00+07:00
13.726,100.628,24.81,82.53,1012.44,0,3.48,6.12,6.89,6.96,5.52,7.68,38.75,0,0,2018-05-19T00:00:00+07:00
13.726,100.628,26.14,83.69,1012.62,9.4,3.91,9.68,9.62,10.23,11.22,13.86,45.75,25.75,0.25,2018-05-20T00:00:00+07:00
13.726,100.628,26.05,82.85,1013.5,0.1,6.9,10.18,11.62,11.89,11.41,15.33,0,0,0,2018-05-21T00:00:00+07:00
13.726,100.628,23.33,79.81,1014.69,0,5.18,19.93,15.85,15.47,5.09,15.91,27,25,3.75,2018-05-22T00:00:00+07:00
13.726,100.628,20.74,78.68,1015.51,0,7.36,17.57,15.02,10.27,8.34,9.53,55.25,2.5,0.25,2018-05-23T00:00:00+07:00
13.726,100.628,20.33,80.06,1014.73,0,5.47,15.51,10.18,6.99,6.48,14.51,61.75,56,0,2018-05-24T00:00:00+07:00
13.726,100.628,21.43,79.47,1015.71,0.1,5.51,13.34,6.75,5.41,5.38,11.82,44.25,53.25,0,2018-05-25T00:00:00+07:00
13.726,100.628,22,77.75,1016.45,0,5.06,14.42,8.11,8.48,4.12,9.85,6.5,0,0,2018-05-26T00:00:00+07:00
13.726,100.628,22.31,81.64,1016.57,0,5.57,14.27,9.02,6.29,2.98,10.97,30.25,0,0,2018-05-27T00:00:00+07:00
13.726,100.628,21.67,78.75,1015.9,0,6.26,17.46,9.41,4.62,5.83,8.79,7.5,0,0,2018-05-28T00:00:00+07:00
13.726,100.628,20.74,76.51,1014.43,0,5.72,13.59,6.73,3.27,7.57,9.58,21.5,0,0,2018-05-29T00:00:00+07:00
13.726,100.628,21.65,78.65,1014.17,0,4.06,9.84,6.79,2.86,6.27,11.82,26.75,0,0,2018-05-30T00:00:00+07:00
13.726,100.628,23.26,76.96,1015.55,0,3.76,7.91,7.74,5.9,6.35,9.97,28,1.75,0,2018-05-31T00:00:00+07:00
13.726,100.628,22.44,78.64,1016.42,0,6.47,17.99,10.16,7.07,7.4,11.93,17.5,0,0,2018-06-01T00:00:00+07:00
13.914,100.82,32.33,58.96,1008.22,0,5.91,9.89,6.59,5.37,5.12,5.74,41.5,38.06,26.69,2018-05-07T00:00:00+07:00
13.914,100.82,32.25,67.93,1007.02,0,7.39,11.87,5.41,5.61,4.37,4.79,64.46,22.88,4.54,2018-05-08T00:00:00+07:00
13.914,100.82,32,67.38,1007.65,2.4,5.35,12.04,5.77,3.5,9.1,4.36,39.88,19.29,0.5,2018-05-09T00:00:00+07:00
13.914,100.82,27.83,81.96,1008.92,27.5,5.78,8.41,4.12,2.21,8.55,5.15,66.63,16.63,54.38,2018-05-10T00:00:00+07:00
13.914,100.82,27.98,89.09,1008.83,9.5,5.8,9.39,6.16,5.06,10.12,5.73,86.13,31.63,72.38,2018-05-11T00:00:00+07:00
13.914,100.82,30.32,71.07,1008.92,0.5,4.27,10.21,7.73,9.44,7.36,9.61,51.25,7.88,39.5,2018-05-12T00:00:00+07:00
13.914,100.82,30.5,70.39,1008.95,0.4,4.77,8.39,7.95,8.88,6.31,9.06,46,5.75,13.13,2018-05-13T00:00:00+07:00
13.914,100.82,29.88,78.24,1009.07,5.5,5.12,9.37,6.99,6.22,7.35,8.39,75,24.63,25.75,2018-05-14T00:00:00+07:00
13.914,100.82,29.71,78.84,1008.39,9,4.93,9.92,7.85,2.24,7.04,5.98,75.25,30.5,10.5,2018-05-15T00:00:00+07:00
13.914,100.82,29.78,75.95,1007.22,5.7,4.97,9.49,6.29,3.88,6.1,10.43,61.38,3.5,9.38,2018-05-16T00:00:00+07:00
13.914,100.82,22.25,81.97,1020.08,0,7.5,18.86,10.41,6.01,3.51,16.69,49.5,0,0,2018-05-17T00:00:00+07:00
13.914,100.82,22.91,82.26,1015.86,0,3.54,8.57,7.26,5.83,3.41,8.2,27.5,0,0,2018-05-18T00:00:00+07:00
13.914,100.82,24.81,82.53,1012.44,0,3.48,6.12,6.89,6.96,5.52,7.68,38.75,0,0,2018-05-19T00:00:00+07:00
13.914,100.82,26.14,83.69,1012.62,9.4,3.91,9.68,9.62,10.23,11.22,13.86,45.75,25.75,0.25,2018-05-20T00:00:00+07:00
13.914,100.82,26.05,82.85,1013.5,0.1,6.9,10.18,11.62,11.89,11.41,15.33,0,0,0,2018-05-21T00:00:00+07:00
13.914,100.82,23.33,79.81,1014.69,0,5.18,19.93,15.85,15.47,5.09,15.91,27,25,3.75,2018-05-22T00:00:00+07:00
13.914,100.82,20.74,78.68,1015.51,0,7.36,17.57,15.02,10.27,8.34,9.53,55.25,2.5,0.25,2018-05-23T00:00:00+07:00
13.914,100.82,20.33,80.06,1014.73,0,5.47,15.51,10.18,6.99,6.48,14.51,61.75,56,0,2018-05-24T00:00:00+07:00
13.914,100.82,21.43,79.47,1015.71,0.1,5.51,13.34,6.75,5.41,5.38,11.82,44.25,53.25,0,2018-05-25T00:00:00+07:00
13.914,100.82,22,77.75,1016.45,0,5.06,14.42,8.11,8.48,4.12,9.85,6.5,0,0,2018-05-26T00:00:00+07:00
13.914,100.82,22.31,81.64,1016.57,0,5.57,14.27,9.02,6.29,2.98,10.97,30.25,0,0,2018-05-27T00:00:00+07:00
13.914,100.82,21.67,78.75,1015.9,0,6.26,17.46,9.41,4.62,5.83,8.79,7.5,0,0,2018-05-28T00:00:00+07:00
13.914,100.82,20.74,76.51,1014.43,0,5.72,13.59,6.73,3.27,7.57,9.58,21.5,0,0,2018-05-29T00:00:00+07:00
13.914,100.82,21.65,78.65,1014.17,0,4.06,9.84,6.79,2.86,6.27,11.82,26.75,0,0,2018-05-30T00:00:00+07:00
13.914,100.82,23.26,76.96,1015.55,0,3.76,7.91,7.74,5.9,6.35,9.97,28,1.75,0,2018-05-31T00:00:00+07:00
13.914,100.82,22.44,78.64,1016.42,0,6.47,17.99,10.16,7.07,7.4,11.93,17.5,0,0,2018-06-01T00:00:00+07:00
13.719,100.664,32.73,56.71,1008.34,0,5.54,9.59,8.61,6.1,5.15,4.32,49.94,31.81,34.88,2018-05-07T00:00:00+07:00
13.719,100.664,32.46,64.16,1007.03,0.6,6.12,11.72,5.72,6.44,4.61,4.42,63.33,25.54,9.33,2018-05-08T00:00:00+07:00
13.719,100.664,32.74,61.52,1007.69,3.2,5.48,12.36,5.75,3,9.35,4.38,49.25,26.58,1.88,2018-05-09T00:00:00+07:00
13.719,100.664,29.4,76.44,1009.03,32.2,3.37,8.6,6.84,2.53,7.51,4.84,77.13,30.38,65.25,2018-05-10T00:00:00+07:00
13.719,100.664,29.2,82.04,1008.9,23.1,4.98,9.64,5.25,4.14,9.27,6.21,89.88,40,73,2018-05-11T00:00:00+07:00
13.719,100.664,31.1,65.7,1009.02,1.3,4.54,10.25,7.67,9.09,7.22,9.59,45.13,2.25,35.75,2018-05-12T00:00:00+07:00
13.719,100.664,31.47,63.97,1009.1,0,4.28,8.95,8.21,8.57,7.05,8.76,48.5,7.5,13,2018-05-13T00:00:00+07:00
13.719,100.664,31,70.91,1009.05,4.8,4.2,9.92,5.31,6.91,6.67,7.04,77.88,20,22.38,2018-05-14T00:00:00+07:00
13.719,100.664,30.04,75.4,1008.53,12.3,4.52,9.96,4.44,3.08,6.32,7.82,77.38,30.5,10.75,2018-05-15T00:00:00+07:00
13.719,100.664,31.14,68.51,1007.2,7.2,5.23,9.73,5.46,3.5,6.21,11.67,73.5,0,8.38,2018-05-16T00:00:00+07:00
13.719,100.664,22.12,81.86,1019.93,0,7.61,18.43,9.95,6.18,3.38,17.32,40.75,0,0,2018-05-17T00:00:00+07:00
13.719,100.664,22.77,83.59,1015.79,0,3.57,8.14,7.34,6.78,3.62,8.14,32.25,0,0,2018-05-18T00:00:00+07:00
13.719,100.664,24.66,83.22,1012.38,0,3.21,6.09,6.77,7.21,5.15,7.89,36,0,0,2018-05-19T00:00:00+07:00
